#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         LWS>Living With a Star
#     SOURCE_NAME                     PSP>Parker Solar Probe
#     DISCIPLINE                      Solar Physics>Heliospheric Physics
#                                     Space Physics>Interplanetary Studies
#     DATA_TYPE                       L3i>Solar Wind Ion velocity moments and fits
#     DESCRIPTOR                      SWP_SPC>Solar Wind Electrons Alphas and Protons / Solar Probe Cup
#     FILE_NAMING_CONVENTION          source_descriptor_datatype_yyyyMMdd
#     DATA_VERSION                    01
#     PI_NAME                         Justin C. Kasper
#     PI_AFFILIATION                  University of Michigan
#     TEXT                            This file includes the densities, vector velocities, and scalar (radial component)                     
#     TEXT                             temperatures of the solar wind protons measured by the Solar Probe Cup (SPC).                         
#     TEXT                             These are determined both by a direct computation of the velocity moments of                          
#     TEXT                             the reduced distribution function and by attempting to fit the primary peak                           
#                                      in the ion I(V) curve with a Maxwellian model.                                                        
#                                     When such fitting is successful, the data set also includes Maxwellian model                           
#                                      fits to the alpha-particle (He++) and tertiary (usually proton beam or shoulder)                      
#                                      populations.                                                                                          
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#     MISSION_GROUP                   Parker Solar Probe (PSP)
#     LOGICAL_SOURCE                  psp_swp_spc_l3i
#     LOGICAL_FILE_ID                 psp_swp_spc_l3i_00000000_v01
#     LOGICAL_SOURCE_DESCRIPTION      Parker Solar Probe/SWEAP/SPC level 3 ion data
#     TIME_RESOLUTION                 variable
#     RULES_OF_USE                    NASA open data policy applies. Consultation with the instrument team is strongly                       
#                                      recommended.                                                                                          
#     GENERATED_BY                    Michael L. Stevens (mstevens@cfa.harvard.edu)
#     GENERATION_DATE                 Thu Jan 20 14:38:22 2022
#     ACKNOWLEDGEMENT                 This project acknowledges the Parker Solar Probe SWEAP instrument team and the                         
#                                      SWEAP science data center for providing these solar wind plasma measurements.                         
#     MODS                            2018-12-04: CDF skeleton created (MLS)
#                                     2019-01-20: expanded data quality flags, variable notes
#                                     2019-01-28: modified to include RTN reference frame
#                                     2019-07-23: minor modifications for spdf compliance
#                                     2019-08-20: minor modifications for spdf compliance
#                                     2019-10-01: corrections to axis label fields, expanded var_notes
#                                     2019-11-04: contracted calibration file variables to global attribute
#                                     2019-10-31: inclusion of standalone general_flag variable
#     LINK_TITLE                      Space Science Reviews
#                                     Data Link
#     LINK_TEXT                       SWEAP instrument paper at
#                                     Smithsonian Astrophysical Observatory SWEAP
#     HTTP_LINK                       https://link.springer.com/article/10.1007/s11214-015-0206-3
#                                     http://sweap.cfa.harvard.edu/Data.html
#                                     spase://NASA/NumericalData/ParkerSolarProbe/SWEAP/SPC/Level3/SolarWindMomentsFits/PT0.2185S            
#     CALIBRATIONS_USED               psp_swp_spc_calfiles_spc_uvphithetalookup_20190819
#                                     psp_swp_spc_calfiles_sensorgainoffsets_20190618_v02
#                                     psp_swp_spc_calfiles_sensorcrosstalk_20190210_v00
#                                     psp_swp_spc_calfiles_raytracesim_20181219_v00
#                                     psp_swp_spc_calfiles_dVthermalcorrection_20181217_v00
#                                     psp_swp_spc_calfiles_mvind2volt_20180801
#                                     psp_swp_spc_calfiles_effectiveAreaTable_v00
#     CDAWEB_PARENTS                  psp_swp_spc_l3i_00000000_v01
#                                     psp_swp_spc_l3i_20181120_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. CDF TT2000 time [ns]
#       NOTES:  Spacecraft ephemeris time, expressed as the number of nanoseconds since J2000 (2000-01-01T12:00:00.000000000) with leap seconds included.    Please refer to CDF TT2000 documentation with regards to this convention.  This time corresponds to the first measurement of the spectrum. Owing to frequent changes in the operating mode, this is usually NOT regular cadence.
#  2. Primary proton population density, from 1-dimensional Maxwellian fitting. (Only Good Quality)
#       NOTES:  The strongest signal peak, which generally corresponds to the bulk proton population in the solar wind, is fit to a convected Maxwellian model.
#  3. ---> 1-sigma error
#       NOTES:  This uncertainty may be invalid when the Maxwellian is a poor model for the data. Refer to the data quality flags.  This variable reflects *precision* uncertainty from fitting, summed in quadrature with the *accuracy* uncertainy associated with the absolute responses of the SPC sensors.
#
EPOCH                          NP1_FIT NP1_FIT_UNCERTAINTY
Year____Secs-of-year (Good_Qs)_cm^{-3}   (Good_Qs)_cm^{-3}
2018 27913308.968487           20.4264             1.14060
2018 27913336.930567      -1.00000E+31        -1.00000E+31
2018 27913364.892626           21.7836             1.58745
2018 27913392.854686           21.2248             1.75679
2018 27913420.816745           22.2568            0.965868
2018 27913448.778805           20.2904             3.03330
2018 27913476.740865           22.8171             1.12761
2018 27913504.702944           23.5160             1.76077
2018 27913532.665004           20.8256             1.05205
2018 27913560.627064           21.3556             2.59160
2018 27913588.589123      -1.00000E+31        -1.00000E+31
2018 27913616.551183      -1.00000E+31        -1.00000E+31
2018 27913644.513262      -1.00000E+31        -1.00000E+31
2018 27913672.475322           23.9759             1.77690
2018 27913700.437382           22.3788             1.70024
2018 27913728.399461      -1.00000E+31        -1.00000E+31
2018 27913756.361521      -1.00000E+31        -1.00000E+31
2018 27913784.323580      -1.00000E+31        -1.00000E+31
2018 27913812.285640           23.0401             1.34717
2018 27913840.247700           21.6302             2.38573
2018 27913868.209779      -1.00000E+31        -1.00000E+31
2018 27913896.171839      -1.00000E+31        -1.00000E+31
2018 27913924.133899      -1.00000E+31        -1.00000E+31
2018 27913952.095958           24.1466             1.98732
2018 27913980.058018           21.2687             1.58294
2018 27914008.020097           22.5426             1.28331
2018 27914035.982157           20.0712             1.88751
2018 27914063.944216           22.6001             1.06076
2018 27914091.906296           22.6600             1.17534
2018 27914119.868356      -1.00000E+31        -1.00000E+31
2018 27914147.830395      -1.00000E+31        -1.00000E+31
2018 27914175.792475           20.3815             1.71560
2018 27914203.754535           23.5490             1.78189
2018 27914231.716594      -1.00000E+31        -1.00000E+31
2018 27914259.678674      -1.00000E+31        -1.00000E+31
2018 27914287.640733           20.1251             2.15881
2018 27914315.602793           23.3884             1.53273
2018 27914343.564853           21.8768             1.33343
2018 27914371.526912           20.6720             1.91513
2018 27914399.488992           23.6755             3.11606
2018 27914427.451052      -1.00000E+31        -1.00000E+31
2018 27914455.413111           22.3274             4.91860
2018 27914483.375191           17.5253             5.40042
2018 27914511.337230           28.7389             5.25609
2018 27914539.299310           19.2118             6.77945
2018 27914567.261370           17.7105             5.42859
2018 27914595.223429           16.3132             6.60927
2018 27914623.185509      -1.00000E+31        -1.00000E+31
2018 27914651.147568      -1.00000E+31        -1.00000E+31
2018 27914679.109628      -1.00000E+31        -1.00000E+31
2018 27914707.071688           23.5210             4.01781
2018 27914735.033747           16.4446             5.93503
2018 27914762.995807      -1.00000E+31        -1.00000E+31
2018 27914790.957886      -1.00000E+31        -1.00000E+31
2018 27914818.919946           26.8631             4.17367
2018 27914846.882006      -1.00000E+31        -1.00000E+31
2018 27914874.844065      -1.00000E+31        -1.00000E+31
2018 27914902.806125      -1.00000E+31        -1.00000E+31
2018 27914930.768205           19.2489             7.02737
2018 27914958.730264      -1.00000E+31        -1.00000E+31
2018 27914986.692324           15.7156             5.06064
2018 27915014.654403           15.1053             4.47914
2018 27915042.616463      -1.00000E+31        -1.00000E+31
2018 27915070.578523           17.9269             7.84317
2018 27915098.540582           15.8383             5.14928
2018 27915126.502642           19.3006             6.35112
2018 27915154.464721           25.0148             7.82419
2018 27915182.426781      -1.00000E+31        -1.00000E+31
2018 27915210.388841           23.8837             6.04855
2018 27915238.350920           15.8449             6.38137
2018 27915266.312960      -1.00000E+31        -1.00000E+31
2018 27915294.275020           16.5692             4.51087
2018 27915322.237099           18.2067             3.53867
2018 27915350.199159      -1.00000E+31        -1.00000E+31
2018 27915378.161218           17.1780             4.49737
2018 27915406.123298      -1.00000E+31        -1.00000E+31
2018 27915434.085338           19.0193             5.54345
2018 27915462.047417           22.2843             2.03105
2018 27915490.009477           23.8542             4.75549
2018 27915517.971537           31.1084             3.87641
2018 27915545.933616      -1.00000E+31        -1.00000E+31
2018 27915573.895676           26.0320             5.54182
2018 27915601.857735      -1.00000E+31        -1.00000E+31
2018 27915629.819795      -1.00000E+31        -1.00000E+31
2018 27915657.781854           17.4471             2.27673
2018 27915685.743934      -1.00000E+31        -1.00000E+31
2018 27915713.705994      -1.00000E+31        -1.00000E+31
2018 27915741.668053           22.0579             1.16017
2018 27915769.630133      -1.00000E+31        -1.00000E+31
2018 27915797.592173      -1.00000E+31        -1.00000E+31
2018 27915825.554252           18.1477             1.65553
2018 27915853.516312           19.4558             1.18148
2018 27915881.478371           17.0922            0.940626
2018 27915909.440451           15.9368             2.10871
2018 27915937.402511           20.8380             1.35502
2018 27915965.364570      -1.00000E+31        -1.00000E+31
2018 27915993.326630      -1.00000E+31        -1.00000E+31
2018 27916021.288690      -1.00000E+31        -1.00000E+31
2018 27916049.250749      -1.00000E+31        -1.00000E+31
2018 27916077.212829      -1.00000E+31        -1.00000E+31
2018 27916105.174888      -1.00000E+31        -1.00000E+31
2018 27916133.136948      -1.00000E+31        -1.00000E+31
2018 27916161.099027      -1.00000E+31        -1.00000E+31
2018 27916189.061067      -1.00000E+31        -1.00000E+31
2018 27916217.023147      -1.00000E+31        -1.00000E+31
2018 27916244.985206      -1.00000E+31        -1.00000E+31
2018 27916272.947266           20.8160             1.07434
2018 27916300.909346      -1.00000E+31        -1.00000E+31
2018 27916328.871405      -1.00000E+31        -1.00000E+31
2018 27916356.833465           22.9950             4.66914
2018 27916384.795524      -1.00000E+31        -1.00000E+31
2018 27916412.757584      -1.00000E+31        -1.00000E+31
2018 27916440.719664      -1.00000E+31        -1.00000E+31
2018 27916468.681723      -1.00000E+31        -1.00000E+31
2018 27916496.643783      -1.00000E+31        -1.00000E+31
2018 27916524.605843      -1.00000E+31        -1.00000E+31
2018 27916552.567902      -1.00000E+31        -1.00000E+31
2018 27916580.529962           19.0501             1.87410
2018 27916608.492041           18.8190             2.47851
2018 27916636.454101      -1.00000E+31        -1.00000E+31
2018 27916664.416161      -1.00000E+31        -1.00000E+31
2018 27916692.378240      -1.00000E+31        -1.00000E+31
2018 27916720.340280      -1.00000E+31        -1.00000E+31
2018 27916748.302359      -1.00000E+31        -1.00000E+31
2018 27916776.264419      -1.00000E+31        -1.00000E+31
2018 27916804.226479      -1.00000E+31        -1.00000E+31
2018 27916832.188558      -1.00000E+31        -1.00000E+31
2018 27916860.150618      -1.00000E+31        -1.00000E+31
2018 27916888.112678           16.5427             2.20080
2018 27916916.074737      -1.00000E+31        -1.00000E+31
2018 27916944.036797      -1.00000E+31        -1.00000E+31
2018 27916971.998876           20.8283             1.38190
2018 27916999.960936      -1.00000E+31        -1.00000E+31
2018 27917027.922996           26.0520             1.71315
2018 27917055.885075      -1.00000E+31        -1.00000E+31
2018 27917083.847115      -1.00000E+31        -1.00000E+31
2018 27917111.809174      -1.00000E+31        -1.00000E+31
2018 27917139.771254           22.5924             5.64919
2018 27917167.733314      -1.00000E+31        -1.00000E+31
2018 27917195.695373           20.8976             1.63169
2018 27917223.657453           23.8326             2.33453
2018 27917251.619492           24.3354             5.17570
2018 27917279.581572      -1.00000E+31        -1.00000E+31
2018 27917307.543632           21.8825             1.67690
2018 27917335.505691      -1.00000E+31        -1.00000E+31
2018 27917363.467771      -1.00000E+31        -1.00000E+31
2018 27917391.429831      -1.00000E+31        -1.00000E+31
2018 27917419.391890      -1.00000E+31        -1.00000E+31
2018 27917447.353950           22.8718             2.29934
2018 27917475.316009      -1.00000E+31        -1.00000E+31
2018 27917503.278089      -1.00000E+31        -1.00000E+31
2018 27917531.240149           20.9363             3.07225
2018 27917559.202208           23.3029             1.98987
2018 27917587.164288           22.8578             3.01169
2018 27917615.126327      -1.00000E+31        -1.00000E+31
2018 27917643.088407      -1.00000E+31        -1.00000E+31
2018 27917671.050467      -1.00000E+31        -1.00000E+31
2018 27917699.012526           24.3871             1.42505
2018 27917726.974606      -1.00000E+31        -1.00000E+31
2018 27917754.936665      -1.00000E+31        -1.00000E+31
2018 27917782.898705           22.4591             2.27125
2018 27917810.860785      -1.00000E+31        -1.00000E+31
2018 27917838.822844      -1.00000E+31        -1.00000E+31
2018 27917866.784904           23.3082            0.617450
2018 27917894.746984      -1.00000E+31        -1.00000E+31
2018 27917922.709043      -1.00000E+31        -1.00000E+31
2018 27917950.671103      -1.00000E+31        -1.00000E+31
2018 27917978.633163      -1.00000E+31        -1.00000E+31
2018 27918006.595222      -1.00000E+31        -1.00000E+31
2018 27918034.557302      -1.00000E+31        -1.00000E+31
2018 27918062.519361           20.3005            0.804284
2018 27918090.481421           19.2940             1.86322
2018 27918118.443501      -1.00000E+31        -1.00000E+31
2018 27918146.405540      -1.00000E+31        -1.00000E+31
2018 27918174.367620           20.0428             4.08420
2018 27918202.329679           19.8679             6.27922
2018 27918230.291739           17.0623             4.16861
2018 27918258.253819           25.7603             3.23021
2018 27918286.215878           19.7233             4.70202
2018 27918314.177918           21.4506             4.13622
2018 27918342.139997           21.1827             3.75589
2018 27918370.102057           22.7333             5.49876
2018 27918398.064117           20.2590             5.46182
2018 27918426.026196           21.2758             5.16140
2018 27918453.988256           19.4019             5.66542
2018 27918481.950315           22.9700             5.00630
2018 27918509.912375      -1.00000E+31        -1.00000E+31
2018 27918537.874435      -1.00000E+31        -1.00000E+31
2018 27918565.836514           25.1334             2.42532
2018 27918593.798574           21.5748             2.40091
2018 27918621.760634           25.6262             1.60073
2018 27918649.722693           25.9073             1.28404
2018 27918677.684753           19.8045             4.94718
2018 27918705.646832           18.8736             4.05824
2018 27918733.608892      -1.00000E+31        -1.00000E+31
2018 27918761.570952           18.6363             4.44975
2018 27918789.533031           19.2755             5.78693
2018 27918817.495091           21.0361             6.24827
2018 27918845.457130           18.4631             4.65909
2018 27918873.419210           17.0614             5.50416
2018 27918901.381270      -1.00000E+31        -1.00000E+31
2018 27918929.343329           19.9341             2.54037
2018 27918957.305409           20.9387             3.92448
2018 27918985.267469      -1.00000E+31        -1.00000E+31
2018 27919013.229528           17.9226             4.56778
2018 27919041.191588           19.3745             4.73538
2018 27919069.153647      -1.00000E+31        -1.00000E+31
2018 27919097.115727      -1.00000E+31        -1.00000E+31
2018 27919125.077787      -1.00000E+31        -1.00000E+31
2018 27919153.039846           20.5326             3.91134
2018 27919181.001906      -1.00000E+31        -1.00000E+31
2018 27919208.963965      -1.00000E+31        -1.00000E+31
2018 27919236.926045      -1.00000E+31        -1.00000E+31
2018 27919264.888105           22.2515             3.72408
2018 27919292.850164           23.4631            0.840050
2018 27919320.812244           22.2358             3.51834
2018 27919348.774283           21.5279             3.08471
2018 27919376.736343      -1.00000E+31        -1.00000E+31
2018 27919404.698423           22.0285             2.34513
2018 27919432.660482           21.6031             3.12120
2018 27919460.622542      -1.00000E+31        -1.00000E+31
2018 27919488.584622      -1.00000E+31        -1.00000E+31
2018 27919516.546661           24.1183             1.08593
2018 27919544.508741           21.0014            0.513914
2018 27919572.470800      -1.00000E+31        -1.00000E+31
2018 27919600.432860           24.7283             2.58941
2018 27919628.394940           20.8587             1.68610
2018 27919656.356999           17.2236             6.91556
2018 27919684.319059      -1.00000E+31        -1.00000E+31
2018 27919712.281118      -1.00000E+31        -1.00000E+31
2018 27919740.243178           23.3486             1.61028
2018 27919768.205258      -1.00000E+31        -1.00000E+31
2018 27919796.167317           21.7942             4.27645
2018 27919824.129377           22.1041             1.83619
2018 27919852.091437           22.1265             1.54293
2018 27919880.053496           21.2260             2.16303
2018 27919908.015576           25.2236             2.01519
2018 27919935.977635           24.3313             1.82614
2018 27919963.939695      -1.00000E+31        -1.00000E+31
2018 27919991.901755      -1.00000E+31        -1.00000E+31
2018 27920019.863834      -1.00000E+31        -1.00000E+31
2018 27920047.825874      -1.00000E+31        -1.00000E+31
2018 27920075.787954           21.2666             10.5280
2018 27920103.750013      -1.00000E+31        -1.00000E+31
2018 27920131.712073      -1.00000E+31        -1.00000E+31
2018 27920159.674152           22.7397             2.93309
2018 27920187.636192           25.3663             4.94446
2018 27920215.598272      -1.00000E+31        -1.00000E+31
2018 27920243.560331      -1.00000E+31        -1.00000E+31
2018 27920271.522391      -1.00000E+31        -1.00000E+31
2018 27920299.484470      -1.00000E+31        -1.00000E+31
2018 27920327.446530           22.1119             1.12456
2018 27920355.408589      -1.00000E+31        -1.00000E+31
2018 27920383.370649      -1.00000E+31        -1.00000E+31
2018 27920411.332709           20.0289             2.63197
2018 27920439.294788           20.6312             1.27060
2018 27920467.256848      -1.00000E+31        -1.00000E+31
2018 27920495.218908           20.7024             4.19073
2018 27920523.180967           24.7566             1.30951
2018 27920551.143027      -1.00000E+31        -1.00000E+31
2018 27920579.105086           23.8061             1.83424
2018 27920607.067166      -1.00000E+31        -1.00000E+31
2018 27920635.029226      -1.00000E+31        -1.00000E+31
2018 27920662.991285           23.1684            0.816968
2018 27920690.953345           21.2637             1.35868
2018 27920718.915405      -1.00000E+31        -1.00000E+31
2018 27920746.877484           22.6623            0.710475
2018 27920774.839544           20.7895             1.15152
2018 27920802.801603      -1.00000E+31        -1.00000E+31
2018 27920830.763663      -1.00000E+31        -1.00000E+31
2018 27920858.725723      -1.00000E+31        -1.00000E+31
2018 27920886.687802      -1.00000E+31        -1.00000E+31
2018 27920914.649862           20.4299             2.17858
2018 27920942.611922      -1.00000E+31        -1.00000E+31
2018 27920970.574001           24.5606             3.35408
2018 27920998.536041      -1.00000E+31        -1.00000E+31
2018 27921026.498120      -1.00000E+31        -1.00000E+31
2018 27921054.460180           23.9786             2.72376
2018 27921082.422240           24.6615             1.48724
2018 27921110.384319      -1.00000E+31        -1.00000E+31
2018 27921138.346379      -1.00000E+31        -1.00000E+31
2018 27921166.308418           25.2207             1.51430
2018 27921194.270498           26.2368             3.31137
2018 27921222.232558           21.8429             3.08046
2018 27921250.194617           22.2113             3.09191
2018 27921278.156697      -1.00000E+31        -1.00000E+31
2018 27921306.118756      -1.00000E+31        -1.00000E+31
2018 27921334.080816           22.9491             2.06391
2018 27921362.042876           21.3596             4.45393
2018 27921390.004935           23.3099             1.54263
2018 27921417.967015           24.4912             2.04626
2018 27921445.929075           24.4321             2.04947
2018 27921473.891134      -1.00000E+31        -1.00000E+31
2018 27921501.853194      -1.00000E+31        -1.00000E+31
2018 27921529.815253      -1.00000E+31        -1.00000E+31
2018 27921557.777313      -1.00000E+31        -1.00000E+31
2018 27921585.739393           21.9321             1.48913
2018 27921613.701452      -1.00000E+31        -1.00000E+31
2018 27921641.663512           19.6948             2.92051
2018 27921669.625571           22.2066             1.60016
2018 27921697.587631      -1.00000E+31        -1.00000E+31
2018 27921725.549711      -1.00000E+31        -1.00000E+31
2018 27921753.511770           23.5247             1.61293
2018 27921781.473830      -1.00000E+31        -1.00000E+31
2018 27921809.435889      -1.00000E+31        -1.00000E+31
2018 27921837.397949      -1.00000E+31        -1.00000E+31
2018 27921865.360029           20.2145             1.22789
2018 27921893.322088      -1.00000E+31        -1.00000E+31
2018 27921921.284148      -1.00000E+31        -1.00000E+31
2018 27921949.246228           24.7191             1.93180
2018 27921977.208267           20.9716            0.731858
