#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         LWS>Living With a Star
#     SOURCE_NAME                     PSP>Parker Solar Probe
#     DISCIPLINE                      Solar Physics>Heliospheric Physics
#                                     Space Physics>Interplanetary Studies
#     DATA_TYPE                       L3i>Solar Wind Ion velocity moments and fits
#     DESCRIPTOR                      SWP_SPC>Solar Wind Electrons Alphas and Protons / Solar Probe Cup
#     FILE_NAMING_CONVENTION          source_descriptor_datatype_yyyyMMdd
#     DATA_VERSION                    01
#     PI_NAME                         Justin C. Kasper
#     PI_AFFILIATION                  University of Michigan
#     TEXT                            This file includes the densities, vector velocities, and scalar (radial component)                     
#     TEXT                             temperatures of the solar wind protons measured by the Solar Probe Cup (SPC).                         
#     TEXT                             These are determined both by a direct computation of the velocity moments of                          
#     TEXT                             the reduced distribution function and by attempting to fit the primary peak                           
#                                      in the ion I(V) curve with a Maxwellian model.                                                        
#                                     When such fitting is successful, the data set also includes Maxwellian model                           
#                                      fits to the alpha-particle (He++) and tertiary (usually proton beam or shoulder)                      
#                                      populations.                                                                                          
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#     MISSION_GROUP                   Parker Solar Probe (PSP)
#     LOGICAL_SOURCE                  psp_swp_spc_l3i
#     LOGICAL_FILE_ID                 psp_swp_spc_l3i_00000000_v01
#     LOGICAL_SOURCE_DESCRIPTION      Parker Solar Probe/SWEAP/SPC level 3 ion data
#     TIME_RESOLUTION                 variable
#     RULES_OF_USE                    NASA open data policy applies. Consultation with the instrument team is strongly                       
#                                      recommended.                                                                                          
#     GENERATED_BY                    Michael L. Stevens (mstevens@cfa.harvard.edu)
#     GENERATION_DATE                 Thu Jan 20 14:38:22 2022
#     ACKNOWLEDGEMENT                 This project acknowledges the Parker Solar Probe SWEAP instrument team and the                         
#                                      SWEAP science data center for providing these solar wind plasma measurements.                         
#     MODS                            2018-12-04: CDF skeleton created (MLS)
#                                     2019-01-20: expanded data quality flags, variable notes
#                                     2019-01-28: modified to include RTN reference frame
#                                     2019-07-23: minor modifications for spdf compliance
#                                     2019-08-20: minor modifications for spdf compliance
#                                     2019-10-01: corrections to axis label fields, expanded var_notes
#                                     2019-11-04: contracted calibration file variables to global attribute
#                                     2019-10-31: inclusion of standalone general_flag variable
#     LINK_TITLE                      Space Science Reviews
#                                     Data Link
#     LINK_TEXT                       SWEAP instrument paper at
#                                     Smithsonian Astrophysical Observatory SWEAP
#     HTTP_LINK                       https://link.springer.com/article/10.1007/s11214-015-0206-3
#                                     http://sweap.cfa.harvard.edu/Data.html
#                                     spase://NASA/NumericalData/ParkerSolarProbe/SWEAP/SPC/Level3/SolarWindMomentsFits/PT0.2185S            
#     CALIBRATIONS_USED               psp_swp_spc_calfiles_spc_uvphithetalookup_20190819
#                                     psp_swp_spc_calfiles_sensorgainoffsets_20190618_v02
#                                     psp_swp_spc_calfiles_sensorcrosstalk_20190210_v00
#                                     psp_swp_spc_calfiles_raytracesim_20181219_v00
#                                     psp_swp_spc_calfiles_dVthermalcorrection_20181217_v00
#                                     psp_swp_spc_calfiles_mvind2volt_20180801
#                                     psp_swp_spc_calfiles_effectiveAreaTable_v00
#     CDAWEB_PARENTS                  psp_swp_spc_l3i_00000000_v01
#                                     psp_swp_spc_l3i_20181120_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. CDF TT2000 time [ns]
#       NOTES:  Spacecraft ephemeris time, expressed as the number of nanoseconds since J2000 (2000-01-01T12:00:00.000000000) with leap seconds included.    Please refer to CDF TT2000 documentation with regards to this convention.  This time corresponds to the first measurement of the spectrum. Owing to frequent changes in the operating mode, this is usually NOT regular cadence.
#  2. Primary proton population density, from 1-dimensional Maxwellian fitting. (Only Good Quality)
#       NOTES:  The strongest signal peak, which generally corresponds to the bulk proton population in the solar wind, is fit to a convected Maxwellian model.
#  3. ---> 1-sigma error
#       NOTES:  This uncertainty may be invalid when the Maxwellian is a poor model for the data. Refer to the data quality flags.  This variable reflects *precision* uncertainty from fitting, summed in quadrature with the *accuracy* uncertainy associated with the absolute responses of the SPC sensors.
#
EPOCH                                 NP1_FIT NP1_FIT_UNCERTAINTY
dd-mm-yyyy hh:mm:ss.mil.mic (Good_Qs)_cm^{-3}   (Good_Qs)_cm^{-3}
20-11-2018 01:32:29.727.215      -1.00000E+31        -1.00000E+31
20-11-2018 01:32:57.689.274           19.5416             1.68830
20-11-2018 01:33:25.651.354           21.1814             1.74048
20-11-2018 01:33:53.613.414           21.4825             1.82402
20-11-2018 01:34:21.575.453           20.4320             1.43268
20-11-2018 01:34:49.537.533      -1.00000E+31        -1.00000E+31
20-11-2018 01:35:17.499.592           24.7225             1.91730
20-11-2018 01:35:45.461.672      -1.00000E+31        -1.00000E+31
20-11-2018 01:36:13.423.732      -1.00000E+31        -1.00000E+31
20-11-2018 01:36:41.385.791      -1.00000E+31        -1.00000E+31
20-11-2018 01:37:09.347.851           22.2998             2.87829
20-11-2018 01:37:37.309.910           19.5459             2.49835
20-11-2018 01:38:05.271.970      -1.00000E+31        -1.00000E+31
20-11-2018 01:38:33.234.050           22.0193             2.53594
20-11-2018 01:39:01.196.109      -1.00000E+31        -1.00000E+31
20-11-2018 01:39:29.158.169           19.2587             3.73144
20-11-2018 01:39:57.120.248           18.0489            0.982771
20-11-2018 01:40:25.082.288      -1.00000E+31        -1.00000E+31
20-11-2018 01:40:53.044.368      -1.00000E+31        -1.00000E+31
20-11-2018 01:41:21.006.427      -1.00000E+31        -1.00000E+31
20-11-2018 01:41:48.968.487           20.4264             1.14060
20-11-2018 01:42:16.930.567      -1.00000E+31        -1.00000E+31
20-11-2018 01:42:44.892.626           21.7836             1.58745
20-11-2018 01:43:12.854.686           21.2248             1.75679
20-11-2018 01:43:40.816.745           22.2568            0.965868
20-11-2018 01:44:08.778.805           20.2904             3.03330
20-11-2018 01:44:36.740.865           22.8171             1.12761
20-11-2018 01:45:04.702.944           23.5160             1.76077
20-11-2018 01:45:32.665.004           20.8256             1.05205
20-11-2018 01:46:00.627.064           21.3556             2.59160
20-11-2018 01:46:28.589.123      -1.00000E+31        -1.00000E+31
20-11-2018 01:46:56.551.183      -1.00000E+31        -1.00000E+31
20-11-2018 01:47:24.513.262      -1.00000E+31        -1.00000E+31
20-11-2018 01:47:52.475.322           23.9759             1.77690
20-11-2018 01:48:20.437.382           22.3788             1.70024
20-11-2018 01:48:48.399.461      -1.00000E+31        -1.00000E+31
20-11-2018 01:49:16.361.521      -1.00000E+31        -1.00000E+31
20-11-2018 01:49:44.323.580      -1.00000E+31        -1.00000E+31
20-11-2018 01:50:12.285.640           23.0401             1.34717
20-11-2018 01:50:40.247.700           21.6302             2.38573
20-11-2018 01:51:08.209.779      -1.00000E+31        -1.00000E+31
20-11-2018 01:51:36.171.839      -1.00000E+31        -1.00000E+31
20-11-2018 01:52:04.133.899      -1.00000E+31        -1.00000E+31
20-11-2018 01:52:32.095.958           24.1466             1.98732
20-11-2018 01:53:00.058.018           21.2687             1.58294
20-11-2018 01:53:28.020.097           22.5426             1.28331
20-11-2018 01:53:55.982.157           20.0712             1.88751
20-11-2018 01:54:23.944.216           22.6001             1.06076
20-11-2018 01:54:51.906.296           22.6600             1.17534
20-11-2018 01:55:19.868.356      -1.00000E+31        -1.00000E+31
20-11-2018 01:55:47.830.395      -1.00000E+31        -1.00000E+31
20-11-2018 01:56:15.792.475           20.3815             1.71560
20-11-2018 01:56:43.754.535           23.5490             1.78189
20-11-2018 01:57:11.716.594      -1.00000E+31        -1.00000E+31
20-11-2018 01:57:39.678.674      -1.00000E+31        -1.00000E+31
20-11-2018 01:58:07.640.733           20.1251             2.15881
20-11-2018 01:58:35.602.793           23.3884             1.53273
20-11-2018 01:59:03.564.853           21.8768             1.33343
20-11-2018 01:59:31.526.912           20.6720             1.91513
20-11-2018 01:59:59.488.992           23.6755             3.11606
20-11-2018 02:00:27.451.052      -1.00000E+31        -1.00000E+31
20-11-2018 02:00:55.413.111           22.3274             4.91860
20-11-2018 02:01:23.375.191           17.5253             5.40042
20-11-2018 02:01:51.337.230           28.7389             5.25609
20-11-2018 02:02:19.299.310           19.2118             6.77945
20-11-2018 02:02:47.261.370           17.7105             5.42859
20-11-2018 02:03:15.223.429           16.3132             6.60927
20-11-2018 02:03:43.185.509      -1.00000E+31        -1.00000E+31
20-11-2018 02:04:11.147.568      -1.00000E+31        -1.00000E+31
20-11-2018 02:04:39.109.628      -1.00000E+31        -1.00000E+31
20-11-2018 02:05:07.071.688           23.5210             4.01781
20-11-2018 02:05:35.033.747           16.4446             5.93503
20-11-2018 02:06:02.995.807      -1.00000E+31        -1.00000E+31
20-11-2018 02:06:30.957.886      -1.00000E+31        -1.00000E+31
20-11-2018 02:06:58.919.946           26.8631             4.17367
20-11-2018 02:07:26.882.006      -1.00000E+31        -1.00000E+31
20-11-2018 02:07:54.844.065      -1.00000E+31        -1.00000E+31
20-11-2018 02:08:22.806.125      -1.00000E+31        -1.00000E+31
20-11-2018 02:08:50.768.205           19.2489             7.02737
20-11-2018 02:09:18.730.264      -1.00000E+31        -1.00000E+31
20-11-2018 02:09:46.692.324           15.7156             5.06064
20-11-2018 02:10:14.654.403           15.1053             4.47914
20-11-2018 02:10:42.616.463      -1.00000E+31        -1.00000E+31
20-11-2018 02:11:10.578.523           17.9269             7.84317
20-11-2018 02:11:38.540.582           15.8383             5.14928
20-11-2018 02:12:06.502.642           19.3006             6.35112
20-11-2018 02:12:34.464.721           25.0148             7.82419
20-11-2018 02:13:02.426.781      -1.00000E+31        -1.00000E+31
20-11-2018 02:13:30.388.841           23.8837             6.04855
20-11-2018 02:13:58.350.920           15.8449             6.38137
20-11-2018 02:14:26.312.960      -1.00000E+31        -1.00000E+31
20-11-2018 02:14:54.275.020           16.5692             4.51087
20-11-2018 02:15:22.237.099           18.2067             3.53867
20-11-2018 02:15:50.199.159      -1.00000E+31        -1.00000E+31
20-11-2018 02:16:18.161.218           17.1780             4.49737
20-11-2018 02:16:46.123.298      -1.00000E+31        -1.00000E+31
20-11-2018 02:17:14.085.338           19.0193             5.54345
20-11-2018 02:17:42.047.417           22.2843             2.03105
20-11-2018 02:18:10.009.477           23.8542             4.75549
20-11-2018 02:18:37.971.537           31.1084             3.87641
20-11-2018 02:19:05.933.616      -1.00000E+31        -1.00000E+31
20-11-2018 02:19:33.895.676           26.0320             5.54182
20-11-2018 02:20:01.857.735      -1.00000E+31        -1.00000E+31
20-11-2018 02:20:29.819.795      -1.00000E+31        -1.00000E+31
20-11-2018 02:20:57.781.854           17.4471             2.27673
20-11-2018 02:21:25.743.934      -1.00000E+31        -1.00000E+31
20-11-2018 02:21:53.705.994      -1.00000E+31        -1.00000E+31
20-11-2018 02:22:21.668.053           22.0579             1.16017
20-11-2018 02:22:49.630.133      -1.00000E+31        -1.00000E+31
20-11-2018 02:23:17.592.173      -1.00000E+31        -1.00000E+31
20-11-2018 02:23:45.554.252           18.1477             1.65553
20-11-2018 02:24:13.516.312           19.4558             1.18148
20-11-2018 02:24:41.478.371           17.0922            0.940626
20-11-2018 02:25:09.440.451           15.9368             2.10871
20-11-2018 02:25:37.402.511           20.8380             1.35502
20-11-2018 02:26:05.364.570      -1.00000E+31        -1.00000E+31
20-11-2018 02:26:33.326.630      -1.00000E+31        -1.00000E+31
20-11-2018 02:27:01.288.690      -1.00000E+31        -1.00000E+31
20-11-2018 02:27:29.250.749      -1.00000E+31        -1.00000E+31
20-11-2018 02:27:57.212.829      -1.00000E+31        -1.00000E+31
20-11-2018 02:28:25.174.888      -1.00000E+31        -1.00000E+31
20-11-2018 02:28:53.136.948      -1.00000E+31        -1.00000E+31
20-11-2018 02:29:21.099.027      -1.00000E+31        -1.00000E+31
20-11-2018 02:29:49.061.067      -1.00000E+31        -1.00000E+31
20-11-2018 02:30:17.023.147      -1.00000E+31        -1.00000E+31
20-11-2018 02:30:44.985.206      -1.00000E+31        -1.00000E+31
20-11-2018 02:31:12.947.266           20.8160             1.07434
20-11-2018 02:31:40.909.346      -1.00000E+31        -1.00000E+31
20-11-2018 02:32:08.871.405      -1.00000E+31        -1.00000E+31
20-11-2018 02:32:36.833.465           22.9950             4.66914
20-11-2018 02:33:04.795.524      -1.00000E+31        -1.00000E+31
20-11-2018 02:33:32.757.584      -1.00000E+31        -1.00000E+31
20-11-2018 02:34:00.719.664      -1.00000E+31        -1.00000E+31
20-11-2018 02:34:28.681.723      -1.00000E+31        -1.00000E+31
20-11-2018 02:34:56.643.783      -1.00000E+31        -1.00000E+31
20-11-2018 02:35:24.605.843      -1.00000E+31        -1.00000E+31
20-11-2018 02:35:52.567.902      -1.00000E+31        -1.00000E+31
20-11-2018 02:36:20.529.962           19.0501             1.87410
20-11-2018 02:36:48.492.041           18.8190             2.47851
20-11-2018 02:37:16.454.101      -1.00000E+31        -1.00000E+31
20-11-2018 02:37:44.416.161      -1.00000E+31        -1.00000E+31
20-11-2018 02:38:12.378.240      -1.00000E+31        -1.00000E+31
20-11-2018 02:38:40.340.280      -1.00000E+31        -1.00000E+31
20-11-2018 02:39:08.302.359      -1.00000E+31        -1.00000E+31
20-11-2018 02:39:36.264.419      -1.00000E+31        -1.00000E+31
20-11-2018 02:40:04.226.479      -1.00000E+31        -1.00000E+31
20-11-2018 02:40:32.188.558      -1.00000E+31        -1.00000E+31
20-11-2018 02:41:00.150.618      -1.00000E+31        -1.00000E+31
20-11-2018 02:41:28.112.678           16.5427             2.20080
20-11-2018 02:41:56.074.737      -1.00000E+31        -1.00000E+31
20-11-2018 02:42:24.036.797      -1.00000E+31        -1.00000E+31
20-11-2018 02:42:51.998.876           20.8283             1.38190
20-11-2018 02:43:19.960.936      -1.00000E+31        -1.00000E+31
20-11-2018 02:43:47.922.996           26.0520             1.71315
20-11-2018 02:44:15.885.075      -1.00000E+31        -1.00000E+31
20-11-2018 02:44:43.847.115      -1.00000E+31        -1.00000E+31
20-11-2018 02:45:11.809.174      -1.00000E+31        -1.00000E+31
20-11-2018 02:45:39.771.254           22.5924             5.64919
20-11-2018 02:46:07.733.314      -1.00000E+31        -1.00000E+31
20-11-2018 02:46:35.695.373           20.8976             1.63169
20-11-2018 02:47:03.657.453           23.8326             2.33453
20-11-2018 02:47:31.619.492           24.3354             5.17570
20-11-2018 02:47:59.581.572      -1.00000E+31        -1.00000E+31
20-11-2018 02:48:27.543.632           21.8825             1.67690
20-11-2018 02:48:55.505.691      -1.00000E+31        -1.00000E+31
20-11-2018 02:49:23.467.771      -1.00000E+31        -1.00000E+31
20-11-2018 02:49:51.429.831      -1.00000E+31        -1.00000E+31
20-11-2018 02:50:19.391.890      -1.00000E+31        -1.00000E+31
20-11-2018 02:50:47.353.950           22.8718             2.29934
20-11-2018 02:51:15.316.009      -1.00000E+31        -1.00000E+31
20-11-2018 02:51:43.278.089      -1.00000E+31        -1.00000E+31
20-11-2018 02:52:11.240.149           20.9363             3.07225
20-11-2018 02:52:39.202.208           23.3029             1.98987
20-11-2018 02:53:07.164.288           22.8578             3.01169
20-11-2018 02:53:35.126.327      -1.00000E+31        -1.00000E+31
20-11-2018 02:54:03.088.407      -1.00000E+31        -1.00000E+31
20-11-2018 02:54:31.050.467      -1.00000E+31        -1.00000E+31
20-11-2018 02:54:59.012.526           24.3871             1.42505
20-11-2018 02:55:26.974.606      -1.00000E+31        -1.00000E+31
20-11-2018 02:55:54.936.665      -1.00000E+31        -1.00000E+31
20-11-2018 02:56:22.898.705           22.4591             2.27125
20-11-2018 02:56:50.860.785      -1.00000E+31        -1.00000E+31
20-11-2018 02:57:18.822.844      -1.00000E+31        -1.00000E+31
20-11-2018 02:57:46.784.904           23.3082            0.617450
20-11-2018 02:58:14.746.984      -1.00000E+31        -1.00000E+31
20-11-2018 02:58:42.709.043      -1.00000E+31        -1.00000E+31
20-11-2018 02:59:10.671.103      -1.00000E+31        -1.00000E+31
20-11-2018 02:59:38.633.163      -1.00000E+31        -1.00000E+31
20-11-2018 03:00:06.595.222      -1.00000E+31        -1.00000E+31
20-11-2018 03:00:34.557.302      -1.00000E+31        -1.00000E+31
20-11-2018 03:01:02.519.361           20.3005            0.804284
20-11-2018 03:01:30.481.421           19.2940             1.86322
20-11-2018 03:01:58.443.501      -1.00000E+31        -1.00000E+31
20-11-2018 03:02:26.405.540      -1.00000E+31        -1.00000E+31
20-11-2018 03:02:54.367.620           20.0428             4.08420
20-11-2018 03:03:22.329.679           19.8679             6.27922
20-11-2018 03:03:50.291.739           17.0623             4.16861
20-11-2018 03:04:18.253.819           25.7603             3.23021
20-11-2018 03:04:46.215.878           19.7233             4.70202
20-11-2018 03:05:14.177.918           21.4506             4.13622
20-11-2018 03:05:42.139.997           21.1827             3.75589
20-11-2018 03:06:10.102.057           22.7333             5.49876
20-11-2018 03:06:38.064.117           20.2590             5.46182
20-11-2018 03:07:06.026.196           21.2758             5.16140
20-11-2018 03:07:33.988.256           19.4019             5.66542
20-11-2018 03:08:01.950.315           22.9700             5.00630
20-11-2018 03:08:29.912.375      -1.00000E+31        -1.00000E+31
20-11-2018 03:08:57.874.435      -1.00000E+31        -1.00000E+31
20-11-2018 03:09:25.836.514           25.1334             2.42532
20-11-2018 03:09:53.798.574           21.5748             2.40091
20-11-2018 03:10:21.760.634           25.6262             1.60073
20-11-2018 03:10:49.722.693           25.9073             1.28404
20-11-2018 03:11:17.684.753           19.8045             4.94718
20-11-2018 03:11:45.646.832           18.8736             4.05824
20-11-2018 03:12:13.608.892      -1.00000E+31        -1.00000E+31
20-11-2018 03:12:41.570.952           18.6363             4.44975
20-11-2018 03:13:09.533.031           19.2755             5.78693
20-11-2018 03:13:37.495.091           21.0361             6.24827
20-11-2018 03:14:05.457.130           18.4631             4.65909
20-11-2018 03:14:33.419.210           17.0614             5.50416
20-11-2018 03:15:01.381.270      -1.00000E+31        -1.00000E+31
20-11-2018 03:15:29.343.329           19.9341             2.54037
20-11-2018 03:15:57.305.409           20.9387             3.92448
20-11-2018 03:16:25.267.469      -1.00000E+31        -1.00000E+31
20-11-2018 03:16:53.229.528           17.9226             4.56778
20-11-2018 03:17:21.191.588           19.3745             4.73538
20-11-2018 03:17:49.153.647      -1.00000E+31        -1.00000E+31
20-11-2018 03:18:17.115.727      -1.00000E+31        -1.00000E+31
20-11-2018 03:18:45.077.787      -1.00000E+31        -1.00000E+31
20-11-2018 03:19:13.039.846           20.5326             3.91134
20-11-2018 03:19:41.001.906      -1.00000E+31        -1.00000E+31
20-11-2018 03:20:08.963.965      -1.00000E+31        -1.00000E+31
20-11-2018 03:20:36.926.045      -1.00000E+31        -1.00000E+31
20-11-2018 03:21:04.888.105           22.2515             3.72408
20-11-2018 03:21:32.850.164           23.4631            0.840050
20-11-2018 03:22:00.812.244           22.2358             3.51834
20-11-2018 03:22:28.774.283           21.5279             3.08471
20-11-2018 03:22:56.736.343      -1.00000E+31        -1.00000E+31
20-11-2018 03:23:24.698.423           22.0285             2.34513
20-11-2018 03:23:52.660.482           21.6031             3.12120
